_time,_field,key,objectType,P5,P8,Nivel,T_AMB,T3,T5,T8,RAD,EV FB,P4,CAUDAL VAP,T4,CAUDAL,T2
2026-04-22 11:57:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-04-22 11:58:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-04-22 11:59:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-04-22 12:00:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-04-22 12:01:00+00:00,presentValue,analogInput_103,analogInput,-0.0034925938,,,,,,,,,,,,,
2026-04-22 12:02:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-04-22 12:03:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-04-22 12:04:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-04-22 12:05:00+00:00,presentValue,analogInput_103,analogInput,-0.0034925938,,,,,,,,,,,,,
2026-04-22 12:06:00+00:00,presentValue,analogInput_103,analogInput,-0.0034925938,,,,,,,,,,,,,
2026-04-22 12:07:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-04-22 12:08:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-04-22 12:09:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-04-22 12:10:00+00:00,presentValue,analogInput_103,analogInput,-0.0034925938,,,,,,,,,,,,,
2026-04-22 12:11:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-04-22 12:12:00+00:00,presentValue,analogInput_103,analogInput,-0.0034925938,,,,,,,,,,,,,
2026-04-22 12:13:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-04-22 12:14:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-04-22 12:15:00+00:00,presentValue,analogInput_103,analogInput,-0.0034925938,,,,,,,,,,,,,
2026-04-22 12:16:00+00:00,presentValue,analogInput_103,analogInput,-0.0034925938,,,,,,,,,,,,,
2026-04-22 12:17:00+00:00,presentValue,analogInput_103,analogInput,-0.0034925938,,,,,,,,,,,,,
2026-04-22 12:18:00+00:00,presentValue,analogInput_103,analogInput,-0.0034925938,,,,,,,,,,,,,
2026-04-22 12:19:00+00:00,presentValue,analogInput_103,analogInput,-0.0034925938,,,,,,,,,,,,,
2026-04-22 12:20:00+00:00,presentValue,analogInput_103,analogInput,-0.0034925938,,,,,,,,,,,,,
2026-04-22 12:21:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-04-22 12:22:00+00:00,presentValue,analogInput_103,analogInput,-0.0032963753,,,,,,,,,,,,,
2026-04-22 12:23:00+00:00,presentValue,analogInput_103,analogInput,-0.0032963753,,,,,,,,,,,,,
2026-04-22 12:24:00+00:00,presentValue,analogInput_103,analogInput,-0.0032963753,,,,,,,,,,,,,
2026-04-22 12:25:00+00:00,presentValue,analogInput_103,analogInput,-0.0034925938,,,,,,,,,,,,,
2026-04-22 12:26:00+00:00,presentValue,analogInput_103,analogInput,-0.0032963753,,,,,,,,,,,,,
2026-04-22 12:27:00+00:00,presentValue,analogInput_103,analogInput,-0.0034925938,,,,,,,,,,,,,
2026-04-22 12:28:00+00:00,presentValue,analogInput_103,analogInput,-0.0032963753,,,,,,,,,,,,,
2026-04-22 12:29:00+00:00,presentValue,analogInput_103,analogInput,-0.0031003952,,,,,,,,,,,,,
2026-04-22 12:30:00+00:00,presentValue,analogInput_103,analogInput,-0.0031003952,,,,,,,,,,,,,
2026-04-22 12:31:00+00:00,presentValue,analogInput_103,analogInput,-0.0032963753,,,,,,,,,,,,,
2026-04-22 12:32:00+00:00,presentValue,analogInput_103,analogInput,-0.0032963753,,,,,,,,,,,,,
2026-04-22 12:33:00+00:00,presentValue,analogInput_103,analogInput,-0.0029044151,,,,,,,,,,,,,
2026-04-22 12:34:00+00:00,presentValue,analogInput_103,analogInput,-0.0029044151,,,,,,,,,,,,,
2026-04-22 12:35:00+00:00,presentValue,analogInput_103,analogInput,-0.0029044151,,,,,,,,,,,,,
2026-04-22 12:36:00+00:00,presentValue,analogInput_103,analogInput,-0.0027079582,,,,,,,,,,,,,
2026-04-22 12:37:00+00:00,presentValue,analogInput_103,analogInput,-0.0029044151,,,,,,,,,,,,,
2026-04-22 12:38:00+00:00,presentValue,analogInput_103,analogInput,-0.0031003952,,,,,,,,,,,,,
2026-04-22 12:39:00+00:00,presentValue,analogInput_103,analogInput,-0.0029044151,,,,,,,,,,,,,
2026-04-22 12:40:00+00:00,presentValue,analogInput_103,analogInput,-0.0027079582,,,,,,,,,,,,,
2026-04-22 12:41:00+00:00,presentValue,analogInput_103,analogInput,-0.0027079582,,,,,,,,,,,,,
2026-04-22 12:42:00+00:00,presentValue,analogInput_103,analogInput,-0.0027079582,,,,,,,,,,,,,
2026-04-22 12:43:00+00:00,presentValue,analogInput_103,analogInput,-0.0025119781,,,,,,,,,,,,,
2026-04-22 12:44:00+00:00,presentValue,analogInput_103,analogInput,-0.0025119781,,,,,,,,,,,,,
2026-04-22 12:45:00+00:00,presentValue,analogInput_103,analogInput,-0.0027079582,,,,,,,,,,,,,
2026-04-22 12:46:00+00:00,presentValue,analogInput_103,analogInput,-0.0025119781,,,,,,,,,,,,,
2026-04-22 12:47:00+00:00,presentValue,analogInput_103,analogInput,-0.0025119781,,,,,,,,,,,,,
2026-04-22 12:48:00+00:00,presentValue,analogInput_103,analogInput,-0.002315998,,,,,,,,,,,,,
2026-04-22 12:49:00+00:00,presentValue,analogInput_103,analogInput,-0.0025119781,,,,,,,,,,,,,
2026-04-22 12:50:00+00:00,presentValue,analogInput_103,analogInput,-0.0025119781,,,,,,,,,,,,,
2026-04-22 12:51:00+00:00,presentValue,analogInput_103,analogInput,-0.0021197796,,,,,,,,,,,,,
2026-04-22 12:52:00+00:00,presentValue,analogInput_103,analogInput,-0.002315998,,,,,,,,,,,,,
2026-04-22 12:53:00+00:00,presentValue,analogInput_103,analogInput,-0.0025119781,,,,,,,,,,,,,
2026-04-22 12:54:00+00:00,presentValue,analogInput_103,analogInput,-0.0025119781,,,,,,,,,,,,,
2026-04-22 12:55:00+00:00,presentValue,analogInput_103,analogInput,-0.0021197796,,,,,,,,,,,,,
2026-04-22 12:56:00+00:00,presentValue,analogInput_103,analogInput,-0.0025119781,,,,,,,,,,,,,
2026-04-22 12:57:00+00:00,presentValue,analogInput_103,analogInput,-0.0025119781,,,,,,,,,,,,,
2026-04-22 12:58:00+00:00,presentValue,analogInput_103,analogInput,-0.002315998,,,,,,,,,,,,,
2026-04-22 12:59:00+00:00,presentValue,analogInput_103,analogInput,-0.0021197796,,,,,,,,,,,,,
2026-04-22 13:00:00+00:00,presentValue,analogInput_103,analogInput,-0.002315998,,,,,,,,,,,,,
2026-04-22 13:01:00+00:00,presentValue,analogInput_103,analogInput,-0.002315998,,,,,,,,,,,,,
2026-04-22 13:02:00+00:00,presentValue,analogInput_103,analogInput,-0.0025119781,,,,,,,,,,,,,
2026-04-22 13:03:00+00:00,presentValue,analogInput_103,analogInput,-0.0021197796,,,,,,,,,,,,,
2026-04-22 13:04:00+00:00,presentValue,analogInput_103,analogInput,-0.002315998,,,,,,,,,,,,,
2026-04-22 13:05:00+00:00,presentValue,analogInput_103,analogInput,-0.002315998,,,,,,,,,,,,,
2026-04-22 13:06:00+00:00,presentValue,analogInput_103,analogInput,-0.002315998,,,,,,,,,,,,,
2026-04-22 13:07:00+00:00,presentValue,analogInput_103,analogInput,-0.002315998,,,,,,,,,,,,,
2026-04-22 13:08:00+00:00,presentValue,analogInput_103,analogInput,-0.002315998,,,,,,,,,,,,,
2026-04-22 13:09:00+00:00,presentValue,analogInput_103,analogInput,-0.002315998,,,,,,,,,,,,,
2026-04-22 13:10:00+00:00,presentValue,analogInput_103,analogInput,-0.002315998,,,,,,,,,,,,,
2026-04-22 13:11:00+00:00,presentValue,analogInput_103,analogInput,-0.0021197796,,,,,,,,,,,,,
2026-04-22 13:12:00+00:00,presentValue,analogInput_103,analogInput,-0.002315998,,,,,,,,,,,,,
2026-04-22 13:13:00+00:00,presentValue,analogInput_103,analogInput,-0.0019237995,,,,,,,,,,,,,
2026-04-22 13:14:00+00:00,presentValue,analogInput_103,analogInput,-0.0019237995,,,,,,,,,,,,,
2026-04-22 13:15:00+00:00,presentValue,analogInput_103,analogInput,-0.002315998,,,,,,,,,,,,,
2026-04-22 13:16:00+00:00,presentValue,analogInput_103,analogInput,-0.0021197796,,,,,,,,,,,,,
2026-04-22 13:17:00+00:00,presentValue,analogInput_103,analogInput,-0.004472971,,,,,,,,,,,,,
2026-04-22 13:18:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-04-22 13:19:00+00:00,presentValue,analogInput_103,analogInput,-0.0042767525,,,,,,,,,,,,,
2026-04-22 13:20:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-04-22 13:21:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-04-22 13:22:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-04-22 13:23:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-04-22 13:24:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-04-22 13:25:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-04-22 13:26:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-04-22 13:27:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-04-22 13:28:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-04-22 13:29:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-04-22 13:30:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-04-22 13:31:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-04-22 13:32:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-04-22 13:33:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-04-22 13:34:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-04-22 13:35:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-04-22 13:36:00+00:00,presentValue,analogInput_103,analogInput,-0.0034925938,,,,,,,,,,,,,
2026-04-22 13:37:00+00:00,presentValue,analogInput_103,analogInput,-0.0034925938,,,,,,,,,,,,,
2026-04-22 13:38:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 13:39:00+00:00,presentValue,analogInput_103,analogInput,-0.0031003952,,,,,,,,,,,,,
2026-04-22 13:40:00+00:00,presentValue,analogInput_103,analogInput,-0.0032963753,,,,,,,,,,,,,
2026-04-22 13:41:00+00:00,presentValue,analogInput_103,analogInput,-0.0013356209,,,,,,,,,,,,,
2026-04-22 13:42:00+00:00,presentValue,analogInput_103,analogInput,-0.0013356209,,,,,,,,,,,,,
2026-04-22 13:43:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 13:44:00+00:00,presentValue,analogInput_103,analogInput,-0.0013356209,,,,,,,,,,,,,
2026-04-22 13:45:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 13:46:00+00:00,presentValue,analogInput_103,analogInput,-0.001727581,,,,,,,,,,,,,
2026-04-22 13:47:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 13:48:00+00:00,presentValue,analogInput_103,analogInput,-0.001531601,,,,,,,,,,,,,
2026-04-22 13:49:00+00:00,presentValue,analogInput_103,analogInput,-0.0034925938,,,,,,,,,,,,,
2026-04-22 13:50:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-04-22 13:51:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-04-22 13:52:00+00:00,presentValue,analogInput_103,analogInput,-0.0032963753,,,,,,,,,,,,,
2026-04-22 13:53:00+00:00,presentValue,analogInput_103,analogInput,-0.0034925938,,,,,,,,,,,,,
2026-04-22 13:54:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-04-22 13:55:00+00:00,presentValue,analogInput_103,analogInput,-0.0032963753,,,,,,,,,,,,,
2026-04-22 13:56:00+00:00,presentValue,analogInput_103,analogInput,-0.0032963753,,,,,,,,,,,,,
2026-04-22 13:57:00+00:00,presentValue,analogInput_103,analogInput,-0.0034925938,,,,,,,,,,,,,
2026-04-22 13:58:00+00:00,presentValue,analogInput_103,analogInput,-0.0029044151,,,,,,,,,,,,,
2026-04-22 13:59:00+00:00,presentValue,analogInput_103,analogInput,-0.0027079582,,,,,,,,,,,,,
2026-04-22 14:00:00+00:00,presentValue,analogInput_103,analogInput,-0.0025119781,,,,,,,,,,,,,
2026-04-22 14:01:00+00:00,presentValue,analogInput_103,analogInput,-0.0025119781,,,,,,,,,,,,,
2026-04-22 14:02:00+00:00,presentValue,analogInput_103,analogInput,-0.0025119781,,,,,,,,,,,,,
2026-04-22 14:03:00+00:00,presentValue,analogInput_103,analogInput,-0.002315998,,,,,,,,,,,,,
