timestamp,RAD,T_AMB,T5,T8,P8,T3,T2,T4,P4,P5,CAUDAL,EV FB,CAUDAL VAP,Nivel
2026-04-13 07:01:00-04:00,0.0,5.849842,23.555887,23.936314,-0.014866114,7.9858065,9.573869,9.371002,0.2781092,-0.0040807724,0.0,0.45162997,0.0,146.23305
2026-04-13 07:02:00-04:00,0.0,5.8243496666666665,23.533662,23.918011,-0.014866114,7.9740405333333335,9.559765,9.359095,0.2779907933333333,-0.0040807724,0.0,0.45161125333333335,0.0,146.23958666666667
2026-04-13 07:03:00-04:00,0.0,5.798857333333333,23.511436999999997,23.899708,-0.014866114,7.962274566666666,9.545660999999999,9.347188000000001,0.2778723866666667,-0.0040807724,0.0,0.45159253666666666,0.0,146.24612333333332
2026-04-13 07:04:00-04:00,0.0,5.773365,23.489212,23.881405,-0.014866114,7.9505086,9.531557,9.335281,0.27775398,-0.0040807724,0.0,0.45157382,0.0,146.25266
2026-04-13 07:05:00-04:00,0.0,5.7125759,23.474832,23.870946333333332,-0.01493152,7.9413573,9.521998,9.325193333333333,0.2779611966666667,-0.0040154457,0.0,0.4514927266666667,0.0,146.25266
2026-04-13 07:06:00-04:00,0.0,5.6517868,23.460452,23.860487666666668,-0.014996925999999999,7.932206,9.512438999999999,9.315105666666668,0.2781684133333333,-0.003950119,0.0,0.45141163333333334,0.0,146.25266
2026-04-13 07:07:00-04:00,0.0,5.5909977,23.446072,23.850029,-0.015062332,7.9230547,9.50288,9.305018,0.27837563,-0.0038847923,0.0,0.45133054,0.0,146.25266
2026-04-13 07:08:00-04:00,0.0,5.5779248,23.423847333333335,23.835649,-0.015062332,7.9152108,9.490148999999999,9.290354666666667,0.2781684133333333,-0.0038847923,0.0,0.45136834,0.0,146.24612333333332
2026-04-13 07:09:00-04:00,0.0,5.5648519,23.401622666666665,23.821269,-0.015062332,7.9073669,9.477418,9.275691333333333,0.2779611966666667,-0.0038847923,0.0,0.45140614,0.0,146.23958666666667
2026-04-13 07:10:00-04:00,0.0,5.551779,23.379398,23.806889,-0.015062332,7.899523,9.464687,9.261028,0.27775398,-0.0038847923,0.0,0.45144394,0.0,146.23305
2026-04-13 07:11:00-04:00,0.0,5.590998466666666,23.362402333333332,23.784663666666667,-0.015062332,7.886449666666667,9.450125333333332,9.246832666666666,0.2777835866666667,-0.0038847923,0.0,0.45141099333333334,0.0,146.23305
2026-04-13 07:12:00-04:00,0.0,5.630217933333333,23.345406666666666,23.762438333333336,-0.015062332,7.873376333333334,9.435563666666667,9.232637333333333,0.2778131933333333,-0.0038847923,0.0,0.45137804666666664,0.0,146.23305
