timestamp,RAD,T_AMB,T5,T8,P8,T3,T2,T4,P4,P5,CAUDAL,EV FB,CAUDAL VAP,Nivel
2026-06-13 20:01:00-04:00,0.0,9.585487,23.132318,23.198992,-0.010355949,15.535527,14.0102,17.916372,0.29240775,-0.002315998,0.0,3.5161736,0.0,272.5782
2026-06-13 20:02:00-04:00,0.0,9.536461,23.120552,23.179382,-0.010355949,15.488463,13.988326,17.894314,0.29289618,-0.002315998,0.0,3.550377,0.0,272.51935
2026-06-13 20:03:00-04:00,0.0,9.514891,23.102902999999998,23.15585,-0.010159731,15.4570875,13.966483,17.855751,0.29276296,-0.002315998,0.0,3.5463915,0.0,272.51935
2026-06-13 20:04:00-04:00,0.0,9.485476,23.089176,23.124474,-0.0105519295,15.413946,13.947354,17.822649,0.29254097,-0.0021197796,0.0,3.5734732,0.0,272.51935
2026-06-13 20:05:00-04:00,0.0,9.469788,23.07741,23.100943,-0.0105519295,15.366888,13.932315,17.784023,0.2929406,-0.0021197796,0.0,3.55793,0.0,272.51935
2026-06-13 20:06:00-04:00,0.0,9.450178,23.065645,23.085255,-0.010355949,15.31198,13.922735,17.746866,0.29285178,-0.0021197796,0.0,3.5222406,0.0,272.51935
2026-06-13 20:07:00-04:00,0.0,9.463905,23.042112,23.065645,-0.010355949,15.280604,13.900892,17.717913,0.2931182,-0.002315998,0.0,3.5347402,0.0,272.53897
2026-06-13 20:08:00-04:00,0.0,9.497242,23.030346,23.046034,-0.010355949,15.237463,13.879018,17.673796,0.2930294,-0.002315998,0.0,3.5236583,0.0,272.51935
2026-06-13 20:09:00-04:00,0.0,9.548227,23.010736,23.014658,-0.010355949,15.198242,13.879018,17.64344,0.292985,-0.0021197796,0.0,3.4150307,0.0,272.51935
2026-06-13 20:10:00-04:00,0.0,9.595291,22.983282,22.987206,-0.010355949,15.166866,13.857143,17.607622,0.2929406,-0.0025119781,0.0,3.3936944,0.0,272.51935
2026-06-13 20:11:00-04:00,0.0,9.642355,22.97936,22.97544,-0.0105519295,15.131569,13.835271,17.563568,0.29276296,-0.0021197796,0.0,3.4523573,0.0,272.51935
2026-06-13 20:12:00-04:00,0.0,9.70903,22.959751,22.947985,-0.0105519295,15.092349,13.813396,17.541512,0.2929406,-0.002315998,0.0,3.3635476,0.0,272.51935
2026-06-13 20:13:00-04:00,0.0,9.8208065,22.944063,22.936218,-0.010355949,15.064896,13.807936,17.497395,0.29240775,-0.0019237995,0.0,3.295006,0.0,272.51935
2026-06-13 20:14:00-04:00,0.0,9.895317,22.928375,22.904842,-0.010355949,15.03352,13.791523,17.46707,0.29267418,-0.0019237995,0.0,3.2715328,0.0,272.51935
2026-06-13 20:15:00-04:00,0.0,9.934538,22.904842,22.893078,-0.010355949,15.002144,13.769679,17.431253,0.29276296,-0.0021197796,0.0,3.2660568,0.0,272.53897
2026-06-13 20:16:00-04:00,0.0,9.954147,22.893078,22.87739,-0.010355949,14.962923,13.747805,17.387169,0.29245216,-0.0021197796,0.0,3.2671626,0.0,272.55856
2026-06-13 20:17:00-04:00,0.0,9.954147,22.87739,22.853857,-0.010355949,14.92371,13.739629,17.36511,0.29267418,-0.0021197796,0.0,3.2201734,0.0,272.53897
2026-06-13 20:18:00-04:00,0.0,9.936499,22.857779,22.834248,-0.0105519295,14.8884115,13.725901,17.329294,0.29280737,-0.0021197796,0.0,3.2119408,0.0,272.55856
2026-06-13 20:19:00-04:00,0.0,9.901201,22.84209,22.830326,-0.0105519295,14.853114,13.704087,17.298967,0.29258537,-0.002315998,0.0,3.2467053,0.0,272.51935
2026-06-13 20:20:00-04:00,0.0,9.865902,22.830326,22.822481,-0.0105519295,14.82566,13.682183,17.254883,0.2930294,-0.0019237995,0.0,3.2309341,0.0,272.49973
