_time,_field,key,objectType,P5,P8,Nivel,T_AMB,T3,T5,T8,RAD,EV FB,P4,CAUDAL VAP,T4,CAUDAL,T2
2026-06-14 09:43:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 09:44:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 09:45:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 09:46:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-06-14 09:47:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 09:48:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 09:49:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 09:50:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 09:51:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 09:52:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 09:53:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 09:54:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 09:55:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 09:56:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 09:57:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 09:58:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 09:59:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 10:00:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:01:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:02:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 10:03:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 10:04:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 10:05:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 10:06:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 10:07:00+00:00,presentValue,analogInput_103,analogInput,-0.0052571297,,,,,,,,,,,,,
2026-06-14 10:08:00+00:00,presentValue,analogInput_103,analogInput,-0.0052571297,,,,,,,,,,,,,
2026-06-14 10:09:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 10:10:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 10:11:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 10:12:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 10:13:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:14:00+00:00,presentValue,analogInput_103,analogInput,-0.0052571297,,,,,,,,,,,,,
2026-06-14 10:15:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:16:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:17:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 10:18:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 10:19:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:20:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:21:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:22:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:23:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 10:24:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:25:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:26:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:27:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:28:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:29:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:30:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 10:31:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 10:32:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 10:33:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 10:34:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:35:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:36:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-06-14 10:37:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:38:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:39:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:40:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:41:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:42:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:43:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-06-14 10:44:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-06-14 10:45:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-06-14 10:46:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:47:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-06-14 10:48:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-06-14 10:49:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:50:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-06-14 10:51:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:52:00+00:00,presentValue,analogInput_103,analogInput,-0.004472971,,,,,,,,,,,,,
2026-06-14 10:53:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-06-14 10:54:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-06-14 10:55:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-06-14 10:56:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:57:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:58:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 10:59:00+00:00,presentValue,analogInput_103,analogInput,-0.004472971,,,,,,,,,,,,,
2026-06-14 11:00:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-06-14 11:01:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-06-14 11:02:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-06-14 11:03:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-06-14 11:04:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 11:05:00+00:00,presentValue,analogInput_103,analogInput,-0.004472971,,,,,,,,,,,,,
2026-06-14 11:06:00+00:00,presentValue,analogInput_103,analogInput,-0.004472971,,,,,,,,,,,,,
2026-06-14 11:07:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-06-14 11:08:00+00:00,presentValue,analogInput_103,analogInput,-0.004472971,,,,,,,,,,,,,
2026-06-14 11:09:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-06-14 11:10:00+00:00,presentValue,analogInput_103,analogInput,-0.004472971,,,,,,,,,,,,,
2026-06-14 11:11:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
