_time,_field,key,objectType,P5,P8,Nivel,T_AMB,T3,T5,T8,RAD,EV FB,P4,CAUDAL VAP,T4,CAUDAL,T2
2026-05-14 00:56:00+00:00,presentValue,analogInput_103,analogInput,-0.0034925938,,,,,,,,,,,,,
2026-05-14 00:57:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-05-14 00:58:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-05-14 00:59:00+00:00,presentValue,analogInput_103,analogInput,-0.0034925938,,,,,,,,,,,,,
2026-05-14 01:00:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-05-14 01:01:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-05-14 01:02:00+00:00,presentValue,analogInput_103,analogInput,-0.0034925938,,,,,,,,,,,,,
2026-05-14 01:03:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:04:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-05-14 01:05:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-05-14 01:06:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-05-14 01:07:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:08:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:09:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:10:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:11:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-05-14 01:12:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:13:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:14:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:15:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 01:16:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:17:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:18:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 01:19:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 01:20:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:21:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-05-14 01:22:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-05-14 01:23:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-05-14 01:24:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-05-14 01:25:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-05-14 01:26:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-05-14 01:27:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:28:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-05-14 01:29:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-05-14 01:30:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 01:31:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:32:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 01:33:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:34:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 01:35:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:36:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:37:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 01:38:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:39:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:40:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:41:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 01:42:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 01:43:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:44:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 01:45:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:46:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:47:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:48:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:49:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 01:50:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 01:51:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:52:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:53:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 01:54:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:55:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:56:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 01:57:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 01:58:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 01:59:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 02:00:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:01:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:02:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:03:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:04:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:05:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 09:06:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:07:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:08:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:09:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:10:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:11:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:12:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 09:13:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:14:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:15:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 09:16:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 09:17:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:18:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:19:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:20:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 09:21:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:22:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:23:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 09:24:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 09:25:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:26:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 09:27:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:28:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 09:29:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 09:30:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 09:31:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 09:32:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:33:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:34:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:35:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:36:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:37:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:38:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 09:39:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:40:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:41:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:42:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:43:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 09:44:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 09:45:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:46:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 09:47:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 09:48:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:49:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:50:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:51:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:52:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 09:53:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 09:54:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 09:55:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 09:56:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 09:57:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-05-14 09:58:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 09:59:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-05-14 10:00:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 10:01:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 10:02:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 10:03:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 10:04:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 10:05:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 10:06:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 10:07:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 10:08:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 10:09:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 10:10:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 10:11:00+00:00,presentValue,analogInput_103,analogInput,-0.0040807724,,,,,,,,,,,,,
2026-05-14 10:12:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-05-14 10:13:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 10:14:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-05-14 10:15:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 10:16:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-05-14 10:17:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 10:18:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 10:19:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 10:20:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 10:21:00+00:00,presentValue,analogInput_103,analogInput,-0.0036885738,,,,,,,,,,,,,
2026-05-14 10:22:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 10:23:00+00:00,presentValue,analogInput_103,analogInput,-0.0038847923,,,,,,,,,,,,,
2026-05-14 10:24:00+00:00,presentValue,analogInput_103,analogInput,-0.004472971,,,,,,,,,,,,,
2026-05-14 10:25:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-05-14 10:26:00+00:00,presentValue,analogInput_103,analogInput,-0.004472971,,,,,,,,,,,,,
2026-05-14 10:27:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-05-14 10:28:00+00:00,presentValue,analogInput_103,analogInput,-0.0042767525,,,,,,,,,,,,,
2026-05-14 10:29:00+00:00,presentValue,analogInput_103,analogInput,-0.004472971,,,,,,,,,,,,,
2026-05-14 10:30:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-05-14 10:31:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-05-14 10:32:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-05-14 10:33:00+00:00,presentValue,analogInput_103,analogInput,-0.004472971,,,,,,,,,,,,,
2026-05-14 10:34:00+00:00,presentValue,analogInput_103,analogInput,-0.004472971,,,,,,,,,,,,,
2026-05-14 10:35:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-05-14 10:36:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-05-14 10:37:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-05-14 10:38:00+00:00,presentValue,analogInput_103,analogInput,-0.004472971,,,,,,,,,,,,,
2026-05-14 10:39:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-05-14 10:40:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-05-14 10:41:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-05-14 10:42:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-05-14 10:43:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-05-14 10:44:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-05-14 10:45:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-05-14 10:46:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-05-14 10:47:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-05-14 10:48:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-05-14 10:49:00+00:00,presentValue,analogInput_103,analogInput,-0.004472971,,,,,,,,,,,,,
2026-05-14 10:50:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-05-14 10:51:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-05-14 10:52:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-05-14 10:53:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-05-14 10:54:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-05-14 10:55:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-05-14 10:56:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-05-14 10:57:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-05-14 10:58:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-05-14 10:59:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-05-14 11:00:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-05-14 11:01:00+00:00,presentValue,analogInput_103,analogInput,-0.0050611496,,,,,,,,,,,,,
2026-05-14 11:02:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-05-14 11:03:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-05-14 11:04:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-05-14 11:05:00+00:00,presentValue,analogInput_103,analogInput,-0.004472971,,,,,,,,,,,,,
2026-05-14 11:06:00+00:00,presentValue,analogInput_103,analogInput,-0.0048651695,,,,,,,,,,,,,
2026-05-14 11:07:00+00:00,presentValue,analogInput_103,analogInput,-0.0042767525,,,,,,,,,,,,,
2026-05-14 11:08:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-05-14 11:09:00+00:00,presentValue,analogInput_103,analogInput,-0.004472971,,,,,,,,,,,,,
2026-05-14 11:10:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
2026-05-14 11:11:00+00:00,presentValue,analogInput_103,analogInput,-0.004472971,,,,,,,,,,,,,
2026-05-14 11:12:00+00:00,presentValue,analogInput_103,analogInput,-0.004668951,,,,,,,,,,,,,
